epoch,lr,train_loss,val_loss,val_score,val_hva_mae,val_ima_mae
31,0.00013268953315667182,0.003831853771608747,0.003012305300217122,7.45862153917551,4.3024997264146805,4.508745446801186
32,0.00013160382421726903,0.0032300211936879025,0.0026896716735791415,6.918324112147093,3.9761518985033035,4.20310316234827
33,0.00013048986531280689,0.003936009202815017,0.0028715840671793558,7.257515406608581,4.342480167746544,4.164336055517197
34,0.00012934821735514066,0.0033817983599667384,0.003481476494926028,7.950950114428997,4.516069397330284,4.906972452998161
35,0.0001281794551983978,0.003291582880348603,0.0031812266242923215,7.219670166075229,4.475248530507088,3.920602336525917
36,0.00012698416734952144,0.0031678027414709206,0.0033351404636050574,7.936019158363342,4.83034735918045,4.436673998832703
37,0.00012576295567193955,0.0032080865608967416,0.0027795634159701876,7.1060462012887005,4.420252367854118,3.836848333477974
38,0.0001245164350825086,0.0027141193826152846,0.0024148770244210027,6.490043660998344,3.7236075550317764,3.95205157995224
39,0.0001232452332418843,0.0030637623144056255,0.002779964175715577,7.186634108424187,4.214619010686874,4.245735853910446
40,0.00012194999023847566,0.0030073298016426767,0.0021451026186696254,6.061559078097343,3.694853812456131,3.3810075223445892
41,0.00012063135826614111,0.0035869378877644675,0.00453084780019708,8.473509691655636,5.317242473363876,4.508953168988228
42,0.00011929000129578926,0.0032863060430797742,0.003278649441199377,7.5427050068974495,4.642752379179001,4.142789468169212
43,0.00011792659474104967,0.002856593311203992,0.002762880947557278,7.089379195868968,4.221770912408829,4.096583262085915
44,0.00011654182511818163,0.0029081748282665586,0.0025885297800414264,6.771581403911114,3.71674382686615,4.3640536814928055
45,0.00011513638970039256,0.002886709254102524,0.0027420085534686223,7.174663953483105,4.211868599057198,4.23256479203701
46,0.00011371099616674,0.0029297978749756163,0.0030672642096760683,7.509167043864727,4.373759865760803,4.479153111577034
47,0.00011226636224579383,0.0032306223167428306,0.002682501115486957,6.993739660829306,4.478545635938644,3.593134321272373
48,0.00011080321535423838,0.002405644868636822,0.0022007038751326036,6.15728088915348,3.611086890101433,3.6374199986457825
49,0.00010932229223059622,0.002548221183081377,0.0021757550130132586,5.8845061421394345,3.9499902576208115,2.7635941207408905
50,0.00010782433856425805,0.0026451126455586797,0.0024972784231067635,6.6193905279040335,4.17959251999855,3.485425725579262
51,0.00010631010862000576,0.0024578950750713457,0.0035538546653697267,8.084438081085683,4.710140526294708,4.8204250782728195
52,0.00010478036485821728,0.0026854518517034085,0.0027278774286969565,6.869864842295646,4.111786112189293,3.9401124715805054
53,0.00010323587755094489,0.0027758676082660573,0.002570993412518874,6.486811104416847,4.066570401191711,3.457486718893051
54,0.00010167742439406001,0.0027654957602641023,0.003870583066600375,8.510333156585693,5.040990337729454,4.956204026937485
55,0.00010010579011565993,0.0023626181296057757,0.0023081272302079014,6.160413770377636,3.69765268266201,3.518230125308037
56,9.852176608093355e-05,0.0028495236860239894,0.002540696121286601,6.580083130300045,3.8140369802713394,3.951494500041008
57,9.692614989368526e-05,0.0026541468777269792,0.0022351257503032684,6.002445614337921,3.902150109410286,3.0004221498966217
58,9.531974499471727e-05,0.002407793587403054,0.002787013625493273,6.869834327697754,4.113394320011139,3.937771439552307
59,9.370336025727308e-05,0.002449714985668538,0.0031689540410297923,7.6858970612287525,4.432564944028854,4.647617310285568
60,9.20778095797454e-05,0.0029219966533222817,0.0024704801544430666,6.378706431388855,4.131632179021835,3.210106074810028
